open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1648101600000,42986.60,43500.00,42954.80,43189.70,11878.592,1648103399999,513063244.54724,111895,6815.620,294441846.44554,0
1648103400000,43192.30,43313.10,42955.40,43184.00,10793.636,1648105199999,465641449.10656,94489,5168.519,223012475.93022,0
1648105200000,43186.50,43213.00,42861.00,43050.60,8898.385,1648106999999,382848405.30582,74142,3951.416,169999547.14468,0
1648107000000,43050.70,43136.30,42962.50,43061.00,3952.761,1648108799999,170226560.56858,40349,1939.848,83544957.77443,0
1648108800000,43060.90,43100.00,42950.00,43013.50,4905.944,1648110599999,211029327.50729,45815,2518.924,108357752.77001,0
1648110600000,43013.50,43152.50,43010.30,43019.10,3636.591,1648112399999,156645068.93770,35991,1731.719,74595914.51439,0
1648112400000,43019.10,43158.10,43011.80,43086.60,4120.128,1648114199999,177490593.85760,40838,2076.900,89483295.85469,0
1648114200000,43086.50,43206.70,42800.00,43004.10,12812.364,1648115999999,550745125.53883,111187,6095.021,262083155.68308,0
1648116000000,43004.20,43019.70,42890.50,42968.90,3540.619,1648117799999,152079026.10026,38691,1787.066,76763005.39290,0
1648117800000,42969.00,43089.30,42940.90,42981.60,2876.377,1648119599999,123736333.99002,32041,1474.249,63424773.04937,0
1648119600000,42981.70,43063.80,42915.80,43010.10,3320.464,1648121399999,142752388.26519,34037,1763.240,75812034.27565,0
1648121400000,43010.00,43048.00,42847.60,42949.50,4360.682,1648123199999,187187009.75121,39680,1964.501,84335362.37744,0
1648123200000,42949.50,43062.00,42858.00,42919.90,5674.601,1648124999999,243687457.74134,49656,2993.178,128547923.24465,0
1648125000000,42919.90,42945.00,42721.00,42799.50,6611.995,1648126799999,283137010.20236,69088,3147.843,134801443.88222,0
1648126800000,42799.50,42908.10,42757.60,42758.40,3834.945,1648128599999,164270848.77435,42638,2041.500,87454224.64253,0
1648128600000,42758.50,43050.00,42525.00,42968.90,16150.576,1648130399999,692037491.52550,132396,8152.687,349440723.04069,0
1648130400000,42968.40,43135.30,42905.50,42942.30,7395.104,1648132199999,318095366.94438,71031,3812.306,164008767.76543,0
1648132200000,42942.20,43665.00,42866.20,43564.80,20969.143,1648133999999,908585485.72725,184032,11707.860,507486696.78484,0
1648134000000,43562.00,43850.00,43450.00,43753.40,25189.888,1648135799999,1099214613.07680,211966,12787.562,558137983.78714,0
1648135800000,43753.30,44020.00,43640.00,43967.00,27375.241,1648137599999,1201028593.83187,212569,14794.379,649184917.04487,0
1648137600000,43970.70,44188.00,43822.30,43917.10,17378.822,1648139399999,764222293.92619,159256,9156.630,402784208.95883,0
1648139400000,43917.00,44046.50,43820.00,43974.80,6864.298,1648141199999,301397061.82695,73967,3417.375,150069477.26327,0
1648141200000,43974.70,44200.00,43935.80,44055.00,9108.740,1648142999999,401451176.07753,92025,4667.861,205763743.87911,0
1648143000000,44055.00,44083.00,43777.00,43790.50,6328.881,1648144799999,278026285.10660,68077,2777.229,122010548.10700,0
1648144800000,43790.50,43905.50,43741.80,43866.50,5549.664,1648146599999,243191969.25057,62521,3128.535,137102700.42053,0
1648146600000,43866.50,43980.00,43845.70,43972.20,3578.944,1648148399999,157181436.98474,38782,1980.909,87000813.66454,0
1648148400000,43971.90,44050.00,43866.60,44030.50,3768.285,1648150199999,165701189.26929,44867,1891.532,83183762.63871,0
1648150200000,44030.40,44050.00,43871.30,43891.10,3221.334,1648151999999,141570023.21567,34669,1451.789,63806709.31600,0
1648152000000,43891.00,43913.50,43809.60,43882.70,2691.438,1648153799999,118038283.59603,33023,1494.110,65529852.49368,0
1648153800000,43882.60,43935.90,43800.00,43849.00,2567.877,1648155599999,112642406.25084,28188,1316.667,57764929.40646,0
1648155600000,43849.00,43922.00,43782.30,43902.10,2791.462,1648157399999,122385952.70173,28428,1536.016,67347576.96968,0
1648157400000,43902.10,44034.30,43849.70,44002.70,3607.134,1648159199999,158538627.39027,35868,2060.026,90549489.69270,0
1648159200000,44002.60,44087.50,43868.70,44029.10,3440.441,1648160999999,151282147.36730,34788,1594.238,70118569.33502,0
1648161000000,44029.00,44048.50,43909.20,43926.80,2258.964,1648162799999,99334525.17338,26174,1031.151,45345010.02060,0
1648162800000,43926.80,43986.00,43873.40,43912.80,2590.638,1648164599999,113774980.09638,27450,1427.584,62702782.96269,0
1648164600000,43912.70,43985.00,43850.00,43973.40,2313.890,1648166399999,101650740.75186,26883,1207.755,53063337.42343,0
1648166400000,43973.20,43978.20,43831.40,43874.00,3202.329,1648168199999,140530273.12011,34809,1453.372,63781839.64510,0
1648168200000,43874.00,43999.00,43856.20,43951.30,2579.182,1648169999999,113332919.24634,28033,1473.104,64733334.49794,0
1648170000000,43952.60,44078.00,43915.10,44071.90,3224.451,1648171799999,141902289.81237,34621,1742.055,76667653.00007,0
1648171800000,44071.90,44444.00,43972.50,44106.80,16154.684,1648173599999,713927240.74382,139478,8972.735,396679156.19200,0
1648173600000,44106.70,44140.00,43919.80,44004.90,6028.823,1648175399999,265230919.68758,54487,2830.936,124552620.00130,0
1648175400000,44004.90,44014.20,43857.70,43929.20,4074.910,1648177199999,178895115.37197,40636,2026.829,88980658.64930,0
1648177200000,43929.20,43943.80,43843.30,43930.10,2397.865,1648178999999,105258833.55072,27781,1188.430,52172537.50460,0
1648179000000,43930.20,43981.20,43892.80,43961.80,2060.573,1648180799999,90541948.73264,23360,1156.265,50808411.41654,0
1648180800000,43961.80,44028.00,43885.00,44015.70,3089.879,1648182599999,135832758.04277,30353,1715.725,75440917.87239,0
1648182600000,44015.90,44082.70,43918.60,44082.60,2505.442,1648184399999,110239598.58476,30063,1330.668,58557938.71267,0
1648184400000,44082.70,44089.50,43985.20,44008.00,2647.909,1648186199999,116598820.54930,28621,1168.581,51462386.67730,0
1648186200000,44008.00,44079.90,43961.80,44047.20,2365.760,1648187999999,104189098.58262,27352,1095.140,48231054.57822,0
1648188000000,44047.20,44195.00,44045.40,44140.00,4187.790,1648189799999,184788618.78677,42182,2390.572,105492433.83226,0
1648189800000,44140.10,44175.00,43946.00,44083.60,4690.035,1648191599999,206571164.84964,45192,2224.722,97988195.08744,0
1648191600000,44083.60,44178.00,44054.70,44129.80,3414.582,1648193399999,150674596.87989,34253,1818.814,80258214.25259,0
1648193400000,44129.80,44136.60,43880.00,43902.40,6688.484,1648195199999,294075855.45947,63858,2937.374,129149922.87750,0
1648195200000,43902.40,43942.00,43575.10,43892.60,16918.968,1648196999999,740537577.85950,146527,8363.596,366133463.33925,0
1648197000000,43892.60,44071.00,43820.00,43992.90,7226.990,1648198799999,317787390.23004,65498,3782.674,166334446.29058,0
1648198800000,43995.90,44060.00,43900.00,44000.00,4661.015,1648200599999,204930876.72750,40052,2527.194,111130084.15370,0
1648200600000,43999.90,44148.90,43989.10,44095.20,4771.526,1648202399999,210350015.30928,47688,2492.444,109881308.29308,0
1648202400000,44095.20,44150.00,44034.00,44095.80,3542.037,1648204199999,156194877.41210,39079,1581.596,69752375.80650,0
1648204200000,44095.80,44328.30,44080.10,44205.50,6132.814,1648205999999,270986666.32627,61201,3722.568,164520264.63831,0
1648206000000,44205.60,44445.40,44171.30,44407.60,11047.272,1648207799999,489297428.58433,96716,5723.783,253570381.78612,0
1648207800000,44407.60,44644.00,44297.00,44554.50,16717.814,1648209599999,744144077.42646,149766,9239.382,411286461.16813,0
1648209600000,44554.50,44692.50,44412.20,44651.60,10498.672,1648211399999,467690003.79691,100762,5567.367,248067815.41149,0
1648211400000,44651.60,44900.00,44588.80,44808.90,16612.047,1648213199999,743694005.07985,146587,9279.241,415491704.60757,0
1648213200000,44808.90,44868.40,44720.50,44804.00,7677.082,1648214999999,343875121.54490,73661,3476.457,155738824.48948,0
1648215000000,44804.10,45142.00,44754.80,44969.90,21394.621,1648216799999,960923373.49971,162977,12263.912,551013658.74610,0
1648216800000,44969.90,45087.40,44658.60,44851.70,16350.673,1648218599999,733890721.56277,142229,7562.322,339513135.32731,0
1648218600000,44851.70,44973.20,44780.00,44855.10,7316.540,1648220399999,328406610.97878,64450,3362.961,150958842.44940,0
1648220400000,44855.20,44867.40,44372.00,44395.30,18806.663,1648222199999,838668723.64120,154883,8899.531,396903461.22804,0
1648222200000,44395.80,44487.40,44188.00,44320.20,19476.924,1648223999999,863485157.84844,155504,10186.587,451655972.79738,0
1648224000000,44320.20,44580.00,44185.00,44439.60,18515.073,1648225799999,822157253.35566,130881,10040.397,445869973.31040,0
1648225800000,44439.60,44453.40,44122.10,44139.70,10584.999,1648227599999,468326834.33475,91404,4978.229,220282203.80557,0
1648227600000,44139.60,44300.00,44000.00,44257.60,12269.904,1648229399999,541660814.17871,99966,5976.470,263939680.44996,0
1648229400000,44257.60,44344.90,44145.90,44328.80,5723.319,1648231199999,253237505.57813,54034,3058.794,135358892.41358,0
1648231200000,44328.70,44459.80,44273.40,44372.70,8233.523,1648232999999,365314582.28296,67756,4159.332,184568323.12659,0
1648233000000,44372.70,44510.40,44323.30,44437.30,4008.279,1648234799999,178072246.73394,41546,2104.448,93510068.02693,0
1648234800000,44437.30,44455.90,44187.60,44202.50,4477.098,1648236599999,198300207.79218,45680,1969.087,87209225.39458,0
1648236600000,44202.50,44438.00,44150.00,44428.80,4927.982,1648238399999,218305121.26493,43474,2864.738,126907726.74074,0
1648238400000,44428.70,44520.20,44356.40,44438.10,3954.315,1648240199999,175738062.01552,41902,1967.370,87447032.25086,0
1648240200000,44438.10,44600.00,44330.50,44525.10,3952.843,1648241999999,175768596.96078,40417,2190.539,97441216.77385,0
1648242000000,44525.10,44536.90,44405.00,44419.30,2219.119,1648243799999,98684373.92496,25603,1085.274,48266237.43157,0
1648243800000,44419.20,44533.00,44382.20,44501.30,1946.023,1648245599999,86497670.15687,22903,947.305,42109352.01059,0
1648245600000,44501.40,44510.00,44295.00,44350.70,2875.981,1648247399999,127606469.50463,33529,1282.772,56914391.53865,0
1648247400000,44350.80,44408.50,44232.00,44280.00,2612.256,1648249199999,115781505.26641,28024,1093.924,48490976.96565,0
1648249200000,44280.00,44353.50,44210.70,44260.00,2054.516,1648250999999,90957950.49075,26370,970.314,42962395.70572,0
1648251000000,44259.90,44370.00,44251.80,44290.60,1800.536,1648252799999,79779581.75723,20345,812.721,36014893.02689,0
1648252800000,44290.60,44438.00,44276.50,44408.10,2443.371,1648254599999,108422713.63891,27372,1211.327,53749197.39936,0
1648254600000,44408.10,44416.70,44090.00,44128.20,4274.370,1648256399999,189066318.70908,38362,1732.208,76634657.06100,0
1648256400000,44128.20,44228.40,44041.00,44146.10,3292.592,1648258199999,145369773.52370,36663,1706.033,75330543.54175,0
1648258200000,44146.10,44340.80,44127.70,44276.60,2688.417,1648259999999,118968257.86044,27733,1582.453,70019772.90155,0
1648260000000,44279.80,44368.60,44222.40,44341.80,2128.256,1648261799999,94327349.22124,23671,1157.370,51297182.22177,0
1648261800000,44341.80,44355.00,44160.00,44262.80,2714.777,1648263599999,120124562.57184,23291,1143.378,50589949.19803,0
1648263600000,44262.80,44417.70,44227.80,44356.10,3719.287,1648265399999,164918179.41812,29893,2139.034,94860979.86482,0
1648265400000,44356.00,44400.00,44286.40,44374.00,2015.951,1648267199999,89421931.24477,21113,921.592,40885146.07055,0
1648267200000,44374.00,44433.10,44338.20,44419.40,2175.464,1648268999999,96573351.29575,24100,1097.821,48737063.69210,0
1648269000000,44419.40,44420.00,44350.00,44377.00,1314.321,1648270799999,58340995.14710,16503,602.323,26735974.41420,0
1648270800000,44376.90,44400.50,44322.20,44400.50,1381.391,1648272599999,61278659.43750,18033,622.158,27602558.23390,0
1648272600000,44400.40,44500.00,44374.50,44478.80,2958.482,1648274399999,131517057.05458,29398,1831.781,81434302.11448,0
1648274400000,44478.90,44529.70,44410.70,44445.10,2977.914,1648276199999,132410875.59915,28959,1345.118,59817694.20139,0
1648276200000,44445.10,44467.90,44351.20,44423.20,1545.982,1648277999999,68645238.59825,18760,707.146,31400791.76420,0
1648278000000,44423.10,44445.50,44333.10,44377.10,1277.715,1648279799999,56713287.72517,18520,587.099,26060637.47896,0
1648279800000,44377.00,44527.00,44365.80,44482.80,3505.485,1648281599999,155888129.75363,30655,1839.440,81790422.92043,0
1648281600000,44482.80,44569.70,44431.10,44439.20,3296.266,1648283399999,146682744.09579,32772,1619.283,72067914.11640,0
1648283400000,44439.30,44499.90,44421.00,44484.20,1388.392,1648285199999,61717195.65523,17905,728.919,32403489.81117,0
1648285200000,44484.20,44487.70,44403.60,44454.50,1665.862,1648286999999,74025001.56406,21107,703.353,31255289.17760,0
1648287000000,44454.40,44497.60,44411.50,44455.70,1426.630,1648288799999,63418971.93103,19171,693.936,30848051.74917,0
1648288800000,44455.20,44476.40,44361.00,44396.60,1778.378,1648290599999,78983852.37856,20997,748.241,33233426.87410,0
1648290600000,44396.50,44454.10,44355.00,44412.90,1498.195,1648292399999,66526796.36447,20881,833.615,37017465.32442,0
1648292400000,44413.00,44466.50,44359.70,44461.40,1747.380,1648294199999,77595098.15713,21639,909.629,40396906.23768,0
1648294200000,44461.50,44477.60,44300.10,44323.60,2693.626,1648295999999,119553410.84299,30472,1080.852,47979415.19440,0
1648296000000,44323.60,44380.00,44251.00,44285.30,3565.513,1648297799999,157988760.49974,38861,1504.241,66665596.21175,0
1648297800000,44286.80,44393.90,44204.00,44330.70,4308.361,1648299599999,190803874.32482,48313,2419.259,107158250.90954,0
1648299600000,44330.80,44388.90,44118.30,44214.00,4250.145,1648301399999,188074308.23931,38272,1675.673,74180730.96939,0
1648301400000,44214.00,44299.90,44173.20,44240.50,3043.630,1648303199999,134629600.00202,33750,1710.198,75650171.80482,0
1648303200000,44240.60,44266.00,44165.00,44222.40,2731.542,1648304999999,120755932.20363,30751,1372.888,60694158.48280,0
1648305000000,44222.50,44250.00,44141.20,44249.30,2996.856,1648306799999,132446238.75725,34809,1548.019,68420103.17809,0
1648306800000,44249.30,44278.70,44200.00,44231.40,2066.579,1648308599999,91425540.80670,27485,1202.019,53179150.69890,0
1648308600000,44231.30,44326.20,44178.70,44193.60,4768.551,1648310399999,211054636.79059,42224,2389.236,105755460.68490,0
1648310400000,44193.60,44243.30,44128.00,44231.40,5001.843,1648312199999,220996575.11007,43183,2490.721,110058443.36899,0
1648312200000,44231.40,44298.00,44192.10,44281.50,2530.768,1648313999999,112009188.69454,26224,1094.510,48445461.98104,0
1648314000000,44281.40,44424.00,44264.30,44395.70,3820.522,1648315799999,169422368.63262,39946,2346.818,104080421.83312,0
1648315800000,44395.60,44402.90,44338.50,44344.60,1666.337,1648317599999,73932212.76960,22592,607.592,26959055.45420,0
1648317600000,44344.60,44408.50,44338.00,44357.90,1574.040,1648319399999,69834804.40590,20010,869.147,38564437.52410,0
1648319400000,44357.90,44443.80,44342.60,44404.10,1519.994,1648321199999,67490550.11812,22457,803.207,35665990.63312,0
1648321200000,44404.10,44433.20,44300.00,44316.80,2264.295,1648322999999,100484886.79873,26846,770.064,34175795.23240,0
1648323000000,44316.80,44349.00,44278.90,44340.90,1860.558,1648324799999,82437081.38944,23572,897.321,39760023.48420,0
1648324800000,44340.90,44756.60,44335.00,44682.80,11072.048,1648326599999,493826433.81716,98552,6706.038,299062481.29498,0
1648326600000,44682.80,44785.00,44427.70,44541.10,7638.474,1648328399999,340817845.15626,71715,3229.729,144148478.89132,0
1648328400000,44541.10,44554.70,44236.20,44258.90,8251.535,1648330199999,366034797.42239,68541,3787.356,168001662.61089,0
1648330200000,44259.00,44434.50,44210.10,44417.40,2699.096,1648331999999,119680625.62179,31757,1605.527,71199253.76514,0
1648332000000,44417.30,44490.90,44361.90,44432.40,1736.518,1648333799999,77138284.59396,24682,785.314,34887118.11991,0
1648333800000,44432.50,44434.90,44336.40,44345.60,1410.879,1648335599999,62628108.55471,17594,607.940,26988198.46550,0
1648335600000,44345.60,44469.00,44345.60,44432.60,1597.503,1648337399999,70949481.77066,20405,836.245,37139123.76626,0
1648337400000,44432.60,44559.60,44425.30,44489.20,2428.496,1648339199999,108055444.60753,25559,1298.431,57774911.46831,0
1648339200000,44489.30,44571.70,44456.50,44514.50,2333.942,1648340999999,103902733.81130,25348,1128.768,50253171.97463,0
1648341000000,44514.50,44723.40,44481.10,44680.00,4801.654,1648342799999,214321544.57139,45479,2848.045,127129026.63039,0
1648342800000,44680.00,44745.30,44591.40,44603.50,4184.523,1648344599999,186917126.58606,39865,1851.793,82727831.99646,0
1648344600000,44603.50,44709.60,44551.20,44699.90,3079.806,1648346399999,137458410.24831,27525,1533.076,68429348.38949,0
1648346400000,44699.90,44987.40,44650.00,44756.00,8377.829,1648348199999,375603545.00350,74311,4761.872,213499433.56432,0
1648348200000,44755.90,44796.90,44634.00,44675.10,3400.851,1648349999999,152007913.40155,32875,1525.960,68209407.77650,0
1648350000000,44675.10,44698.40,44610.00,44667.60,1623.768,1648351799999,72511831.44947,20297,784.944,35055060.61798,0
1648351800000,44667.60,44696.60,44585.50,44691.00,1807.537,1648353599999,80683643.13779,21611,945.148,42192452.66568,0
1648353600000,44691.00,44746.10,44562.40,44565.00,2799.795,1648355399999,125033640.36128,29825,1217.117,54368754.91520,0
1648355400000,44565.00,44614.70,44509.90,44565.60,2431.181,1648357199999,108354161.73577,26690,1247.658,55610174.65420,0
1648357200000,44565.60,44686.00,44552.20,44675.30,1470.471,1648358999999,65615406.14657,19181,867.144,38693647.78457,0
1648359000000,44675.30,44690.00,44601.00,44617.50,1249.223,1648360799999,55781536.32730,15792,492.008,21968822.43940,0
1648360800000,44617.40,44710.00,44602.00,44681.70,1651.936,1648362599999,73778970.95180,18337,855.307,38198138.13630,0
1648362600000,44681.80,44709.40,44612.50,44641.60,1071.894,1648364399999,47862023.64035,14261,543.341,24262202.13190,0
1648364400000,44641.50,44710.00,44615.50,44673.30,1355.048,1648366199999,60529595.75438,16111,797.798,35636316.38038,0
1648366200000,44673.40,44738.20,44650.00,44719.90,1568.348,1648367999999,70088428.35226,17225,851.250,38044246.30926,0
1648368000000,44719.90,44729.90,44590.00,44593.10,1859.084,1648369799999,83044254.16375,20614,784.088,35029104.19470,0
1648369800000,44593.20,44676.30,44562.60,44587.80,2242.576,1648371599999,100039418.86011,24027,1107.247,49394825.04599,0
1648371600000,44587.80,44687.40,44582.10,44605.60,1646.123,1648373399999,73471218.90540,19050,816.244,36431455.77770,0
1648373400000,44605.60,44615.60,44520.00,44520.00,2504.848,1648375199999,111637610.54941,25196,1091.119,48632106.91590,0
1648375200000,44520.00,44610.00,44470.00,44564.40,2615.209,1648376999999,116514507.89028,27872,1375.421,61291026.26698,0
1648377000000,44564.40,44590.90,44506.20,44514.10,1639.102,1648378799999,73009573.44790,19249,802.736,35756196.49910,0
1648378800000,44514.10,44584.40,44502.00,44584.40,1643.380,1648380599999,73205154.06490,19196,903.146,40232214.58880,0
1648380600000,44584.40,44633.00,44511.00,44556.50,1585.355,1648382399999,70642439.03847,18352,830.894,37026899.58005,0
1648382400000,44556.40,44598.90,44440.10,44494.70,3528.014,1648384199999,157022605.59768,32076,1645.401,73239932.36080,0
1648384200000,44494.80,44535.30,44416.50,44423.00,3262.967,1648385999999,145097362.94744,31348,1520.633,67624760.90070,0
1648386000000,44424.90,44548.30,44416.00,44537.90,3541.463,1648387799999,157540576.88821,35253,1915.631,85218602.43721,0
1648387800000,44537.80,44637.70,44501.70,44599.60,3315.914,1648389599999,147788405.80592,32146,1676.614,74730266.08032,0
1648389600000,44599.50,44722.00,44556.10,44690.80,4613.563,1648391399999,205999902.84153,42465,2377.758,106186755.82845,0
1648391400000,44690.80,44690.90,44570.10,44595.30,4059.262,1648393199999,181181467.53669,35870,1450.261,64733242.61690,0
1648393200000,44595.30,44830.60,44492.10,44799.90,8618.472,1648394999999,385086800.36156,71008,4908.062,219367268.88094,0
1648395000000,44800.00,44922.00,44680.10,44836.10,10991.692,1648396799999,492552648.27250,95607,5645.284,253017865.38229,0
1648396800000,44836.10,44910.00,44653.10,44814.40,9527.892,1648398599999,426893934.57518,72583,4628.128,207387488.31631,0
1648398600000,44814.40,45100.00,44729.20,44931.60,12989.515,1648400399999,583106083.34492,102053,7036.761,315990607.26084,0
1648400400000,44931.60,44950.00,44750.00,44807.00,3738.552,1648402199999,167524667.53559,37891,1819.757,81542152.40810,0
1648402200000,44807.00,44919.90,44756.00,44894.50,2983.160,1648403999999,133811013.23497,26477,1669.291,74876025.30447,0
1648404000000,44894.50,44970.50,44841.70,44862.80,3513.785,1648405799999,157771738.54872,34598,1640.699,73679178.12597,0
1648405800000,44862.70,44880.80,44813.40,44816.40,1499.150,1648407599999,67226932.24016,19925,650.019,29150658.30520,0
1648407600000,44816.40,44872.30,44787.90,44847.70,1522.082,1648409399999,68235908.76800,18900,804.057,36050161.80700,0
1648409400000,44847.80,44857.90,44785.00,44813.60,1313.980,1648411199999,58883826.90340,16659,575.405,25785246.20330,0
1648411200000,44813.50,44830.30,44700.00,44743.80,3418.946,1648412999999,153016445.62777,27685,1537.918,68839939.12100,0
1648413000000,44743.80,46836.00,44741.50,46114.20,56896.374,1648414799999,2613106811.68969,477263,33325.614,1529802239.82804,0
1648414800000,46114.00,46600.00,45832.80,46450.00,12952.440,1648416599999,597577779.97820,137822,7110.128,328222786.60035,0
1648416600000,46450.10,46842.10,46209.00,46558.30,20504.549,1648418399999,954405610.92473,218473,10681.513,497293393.77792,0
1648418400000,46558.30,47047.00,46350.00,46789.50,18956.153,1648420199999,884089512.42745,164365,10635.400,496208789.39782,0
1648420200000,46789.50,46884.30,46582.10,46595.00,7874.102,1648421999999,367857688.05394,76678,3467.059,161990769.83810,0
1648422000000,46595.00,46738.80,46547.00,46727.60,4650.256,1648423799999,216871806.83943,46748,2559.200,119369290.25394,0
1648423800000,46727.50,46880.00,46650.00,46820.80,6064.462,1648425599999,283727944.56027,54208,3049.121,142654726.27016,0
1648425600000,46820.90,46900.00,46651.20,46812.20,8528.729,1648427399999,398845275.04257,61538,3663.056,171328449.02767,0
1648427400000,46811.80,47731.20,46789.00,46915.90,29569.368,1648429199999,1395331481.00794,231844,15905.674,751004650.39514,0
1648429200000,46916.00,47029.60,46839.00,46898.40,4932.469,1648430999999,231453658.44959,57350,2506.682,117638550.36391,0
1648431000000,46898.50,46905.00,46676.10,46799.00,4746.955,1648432799999,222077252.33568,51260,2104.151,98439876.84094,0
1648432800000,46799.00,46895.60,46758.40,46825.40,2519.468,1648434599999,117994234.23447,31494,1230.773,57644444.47786,0
1648434600000,46825.40,46938.00,46825.40,46910.10,2629.752,1648436399999,123309519.54037,31462,1245.522,58404527.27405,0
1648436400000,46910.10,46981.00,46830.40,46950.50,3961.946,1648438199999,185852177.95222,38762,1836.259,86139333.07580,0
1648438200000,46950.50,47047.20,46904.00,47042.80,3149.289,1648439999999,147975213.56188,37125,1756.081,82521611.29605,0
1648440000000,47042.90,47047.50,46852.00,46914.80,3360.573,1648441799999,157779000.08575,35116,1426.414,66972188.58670,0
1648441800000,46914.80,47233.80,46906.60,47111.70,3526.195,1648443599999,165907823.97613,40560,2155.320,101417678.25871,0
1648443600000,47111.70,47400.00,47069.90,47218.60,6910.879,1648445399999,326315210.55928,71430,3736.867,176482253.61699,0
1648445400000,47218.60,47226.80,47058.90,47069.50,4175.668,1648447199999,196916648.28390,54035,1592.096,75086391.92650,0
1648447200000,47069.30,47126.80,46755.20,46888.50,8620.620,1648448999999,404200280.63940,112927,4095.274,191988267.66714,0
1648449000000,46888.50,46985.00,46827.70,46900.50,3223.737,1648450799999,151259178.01654,38409,1734.484,81395457.51961,0
1648450800000,46900.50,47100.60,46884.10,46979.90,4696.331,1648452599999,220733215.89486,54568,2699.452,126897165.22633,0
1648452600000,46980.00,47016.40,46927.00,46984.50,1608.174,1648454399999,75537043.40430,27360,824.327,38719835.34730,0
1648454400000,46984.50,46995.60,46834.80,46967.00,2646.825,1648456199999,124173317.81964,37999,1212.017,56865373.38793,0
1648456200000,46967.00,47057.40,46901.10,47015.70,2765.264,1648457999999,129946510.65071,37077,1593.630,74898740.22681,0
1648458000000,47015.70,47086.80,46970.00,47060.20,2346.197,1648459799999,110353787.37999,34120,1367.204,64314376.20105,0
1648459800000,47060.30,47196.70,47046.00,47135.30,3856.038,1648461599999,181636946.93167,50242,2243.331,105675404.67761,0
1648461600000,47135.20,47288.00,47114.70,47261.90,5378.157,1648463399999,253856234.15581,62312,2623.531,123843018.15894,0
1648463400000,47261.90,47265.80,47051.50,47209.00,5592.155,1648465199999,263667142.34911,51122,2805.527,132268500.90078,0
1648465200000,47209.10,47417.00,47100.10,47325.70,7074.109,1648466999999,334089982.83150,66729,3599.221,170054003.22140,0
1648467000000,47325.70,47348.00,47178.10,47250.00,3942.321,1648468799999,186372341.78848,52316,1912.878,90431740.35659,0
1648468800000,47249.90,47377.40,47182.00,47251.30,4918.408,1648470599999,232505916.96177,51033,2465.060,116544435.22581,0
1648470600000,47251.30,47253.60,47100.10,47200.00,3355.045,1648472399999,158250904.73869,42403,1485.969,70101637.88637,0
1648472400000,47200.00,47378.00,47161.00,47361.20,4632.053,1648474199999,218940878.09263,48548,2513.545,118820299.03846,0
1648474200000,47361.10,47750.00,47264.90,47698.80,18576.040,1648475999999,882923220.37800,173230,10120.127,481086806.31128,0
1648476000000,47698.90,47707.00,47323.10,47561.50,12120.283,1648477799999,575768987.17396,118093,5472.277,259985176.94777,0
1648477800000,47561.60,47736.90,47407.50,47582.00,6653.715,1648479599999,316551162.32168,72691,3361.579,159956467.59110,0
1648479600000,47582.10,47948.00,47455.50,47674.40,15869.438,1648481399999,756726961.69515,130073,8131.490,388006492.37674,0
1648481400000,47674.60,47680.00,47402.10,47410.90,7768.951,1648483199999,369172201.94455,72032,3599.124,171025734.83765,0
1648483200000,47410.90,47541.00,47292.50,47394.20,7361.575,1648484999999,349177014.31569,69965,3609.816,171259032.05673,0
1648485000000,47394.20,47538.00,47377.60,47449.60,3015.033,1648486799999,143168197.19407,34646,1593.338,75663359.01935,0
1648486800000,47449.70,47467.70,47311.30,47445.20,3791.507,1648488599999,179677280.64746,40611,1940.482,91960787.33696,0
1648488600000,47445.20,47658.00,47430.30,47574.00,4545.036,1648490399999,216147302.81532,47868,2336.506,111112910.93699,0
1648490400000,47574.10,47739.80,47514.30,47662.60,5143.949,1648492199999,245005665.45917,47153,2518.862,119983963.09045,0
1648492200000,47662.60,48200.00,47650.00,47958.10,15112.229,1648493999999,724025138.16094,131126,8388.916,402042629.42021,0
1648494000000,47958.00,48152.90,47805.00,48094.00,8609.063,1648495799999,413033185.47382,89679,4332.559,207907377.27347,0
1648495800000,48094.00,48190.00,47649.30,47923.00,13350.376,1648497599999,639920710.80956,111107,5663.675,271527207.64961,0
1648497600000,47922.50,48026.90,47780.10,47800.60,5389.322,1648499399999,258064765.24618,50951,2532.491,121286041.48307,0
1648499400000,47800.50,47985.40,47800.50,47913.70,2383.844,1648501199999,114205014.59068,28667,1465.280,70201442.98698,0
1648501200000,47913.80,48085.20,47729.80,47749.00,5321.503,1648502999999,255081705.07467,53667,2686.134,128804457.37327,0
1648503000000,47749.00,47756.70,47440.00,47611.50,9087.743,1648504799999,432255218.92471,96764,4354.210,207124229.25616,0
1648504800000,47611.40,47720.00,47497.60,47688.80,4485.715,1648506599999,213591356.25700,45280,2280.148,108577786.00537,0
1648506600000,47688.80,47742.90,47454.10,47528.50,3777.691,1648508399999,179821957.22286,37335,1602.758,76315226.87351,0
1648508400000,47528.40,47583.80,47050.00,47255.10,12690.473,1648510199999,599918086.72978,103326,5701.301,269460181.29234,0
1648510200000,47255.00,47325.80,46855.00,47121.90,9845.571,1648511999999,463723630.02562,85828,4289.720,202128026.07051,0
1648512000000,47121.80,47488.00,47042.50,47335.70,8393.989,1648513799999,396817484.24113,74458,4696.946,222075462.21292,0
